2.140727544288631179e+03,2.032891370745133145e+03,1.979941199680665250e+03,2.184729297140925610e+03,2.022815380147889982e+03,2.404210873492827432e+03,1.992372022370997001e+03,2.142828652168213466e+03,2.211290046459655059e+03,2.195117187953349912e+03,2.241793914392159422e+03,1.732768126103420627e+03,2.353077225115243891e+03,2.198709091018587515e+03,2.248341958707972481e+03,1.998644051673396007e+03,2.172966670367455208e+03,2.052846587484217707e+03,2.159958185287198830e+03,1.878749924133313925e+03
2.141188554659772308e+03,1.890787812417310306e+03,1.796173167368883242e+03,2.176505871020765881e+03,1.965137827361873406e+03,2.009949060457455289e+03,1.556953023254594882e+03,1.871775432820818878e+03,2.101034293869215617e+03,2.391295044948912619e+03,2.056735363419520581e+03,2.084872372577863189e+03,1.935474265625866110e+03,1.919532327852794197e+03,2.084293977311608160e+03,2.409032714541173846e+03,1.904151416550067779e+03,1.840109925012403210e+03,2.113934132998047062e+03,1.731594259163761535e+03
2.102444048488682256e+03,1.596582103346279837e+03,1.899900327000226298e+03,2.075409601669874974e+03,1.801317592383763440e+03,1.564801617787603618e+03,1.530985788070703620e+03,1.799915129706462949e+03,2.094130945888872702e+03,2.474134105065377298e+03,1.814823112176516361e+03,2.292515846366217829e+03,1.014002427823673315e+03,1.820221540060937286e+03,1.959904285641324577e+03,2.463546641890070987e+03,1.693450010636897105e+03,1.986960667137259861e+03,1.968545392356431876e+03,1.930333804730550355e+03
2.581980401198141863e+03,2.695106976768990080e+03,2.616746001243211595e+03,2.581467129614001351e+03,2.799261502501749874e+03,3.033475568687139912e+03,2.700052589751308460e+03,2.821648389366857828e+03,2.655147627000415469e+03,1.873486956483324775e+03,2.833309400500530046e+03,2.246881146024175450e+03,3.016013329273399449e+03,2.666395128950742219e+03,2.811009281994374305e+03,2.207832040108409728e+03,2.881280883122888554e+03,2.501098044554186345e+03,2.757898532301072009e+03,2.567074051492006220e+03
1.992634529647554700e+03,1.703697568603854734e+03,1.862728708302931182e+03,2.213260136596019947e+03,1.971125890420816177e+03,1.885765629178927156e+03,1.898850374556005590e+03,2.035926891033921493e+03,2.217631030471736267e+03,2.524415884846188874e+03,1.972707513422208876e+03,2.301402135902132613e+03,1.979073299728485608e+03,1.926877844231656582e+03,2.226621488369045437e+03,2.354449481014531102e+03,1.985956656851035632e+03,2.186241232995354494e+03,2.035918670952824868e+03,2.039697173015544649e+03
2.326528368287345074e+03,2.210877659190534359e+03,2.075693189173289284e+03,2.333546020241403312e+03,2.262204663552602142e+03,2.326258619962941793e+03,1.868648927439765885e+03,2.183467633070889406e+03,2.247971378419410030e+03,2.409763324403561455e+03,2.351844321580699670e+03,2.176639124017315226e+03,2.301693110102621176e+03,2.078762194644149076e+03,2.358288898273381164e+03,2.537687833382898589e+03,2.240056216073255655e+03,1.776131246364129993e+03,2.393277232224716045e+03,1.840056685581010470e+03
2.165212512484586114e+03,2.291303729469243990e+03,2.362032819907105477e+03,1.727919549090136570e+03,2.010342620506133017e+03,2.556175347534775938e+03,2.286932582503694448e+03,2.214890777047544361e+03,2.186190971918215837e+03,2.456793026374236888e+03,2.427055368309694131e+03,2.196920591026427246e+03,2.466041881280536018e+03,2.138677104998288087e+03,2.460388861806712157e+03,2.428759514223685983e+03,2.332496845843239953e+03,2.320782924181773978e+03,2.190116097306787196e+03,2.382343511332493563e+03
1.992837069803092163e+03,1.891546989941727361e+03,2.046822323660869188e+03,1.788360257580185362e+03,1.482231663848569724e+03,2.205171840988366512e+03,1.935499876451001001e+03,1.959910506249508899e+03,2.093917120652445647e+03,2.577595985677493900e+03,2.154835917221584623e+03,2.109189216553193091e+03,2.064332519964144467e+03,1.957998010272583770e+03,2.235336375532774127e+03,2.298091842262847877e+03,2.025502026548529784e+03,2.164838983856721370e+03,1.995394008911879382e+03,2.066599069616725046e+03
1.919035338959881756e+03,2.042302858693241433e+03,2.040313251599686737e+03,2.294396239166958821e+03,2.157575203692578725e+03,2.276085681817366549e+03,2.191452529092252007e+03,2.291962708144849330e+03,2.356409599061006247e+03,2.571464883986256154e+03,2.266506154523106034e+03,2.354324975508038278e+03,2.385490035768230882e+03,2.031765260086309354e+03,2.479752268090714097e+03,2.375255541781145894e+03,2.296888869060619527e+03,2.357951635449113837e+03,2.226517418716536213e+03,2.191502855941847884e+03
2.279529166613095185e+03,1.954877542252120065e+03,2.036624889099625989e+03,2.228100967509207294e+03,2.190466066360267178e+03,2.294395933204674293e+03,1.908586078392007721e+03,1.743798365268754651e+03,1.958592596442422746e+03,2.499506589653364699e+03,1.671418118659356651e+03,2.276156774891549503e+03,2.067298957211452944e+03,2.194903560078401824e+03,1.383082260596201195e+03,2.483280899422192306e+03,1.562473490443879655e+03,2.180482302141352193e+03,1.842066538046957930e+03,2.165858789371997773e+03
2.379486942847955561e+03,2.272157639681307501e+03,2.344048025023409537e+03,2.256087622640586233e+03,2.347959489605172621e+03,2.545785446364931431e+03,2.175222364310983266e+03,1.976112484317490953e+03,1.835617825896867089e+03,2.524652511672154105e+03,2.253777111902831166e+03,2.362755533731040487e+03,2.455294077542437208e+03,2.379898899921881821e+03,1.977090962999441217e+03,2.583444248686903393e+03,2.154768125815583517e+03,2.238037329121164930e+03,2.128684246490921851e+03,2.372906487933144035e+03
2.472900905498937846e+03,2.554462309810823172e+03,2.594042066443603289e+03,2.266665115679101291e+03,2.535375528613164079e+03,2.811345055364525251e+03,2.542163533934592124e+03,2.418685921810385935e+03,2.171527426201256731e+03,2.572037558314774287e+03,2.594940303310010677e+03,2.541325405427074202e+03,2.783061245948887517e+03,2.492695237045425529e+03,2.501138649316681949e+03,2.687739634948055937e+03,2.557681335182874591e+03,2.449500613090488969e+03,2.393785085834053007e+03,2.652365071710989923e+03
2.219365849827281636e+03,1.973803133426198428e+03,2.032022210649761973e+03,2.245314374742448308e+03,2.218168132780092037e+03,2.377810756782379940e+03,2.186406562088547616e+03,2.068878206760922239e+03,2.132545126454384899e+03,2.554135464213234627e+03,1.843932026717079907e+03,2.313201879254352207e+03,2.338494055864292022e+03,2.351215749071493974e+03,2.060600844423124727e+03,2.330859921367502011e+03,1.947720561112957512e+03,2.371620360856239131e+03,1.744604996746006236e+03,2.345446373880317879e+03
2.182874999682551788e+03,2.047269563153365880e+03,2.117603487495649460e+03,2.054450862070001222e+03,2.108365906599454320e+03,2.291088669096393460e+03,1.901951565665090584e+03,1.622783989564924241e+03,1.681181326808505901e+03,2.491929033900023114e+03,2.085634722643228542e+03,2.240862783455171211e+03,2.222380548551510856e+03,2.145582526645280268e+03,1.918472905394386771e+03,2.518152651853406951e+03,1.874006171442752475e+03,2.080190722658388040e+03,1.900971462503414614e+03,2.189106282293896584e+03
2.078621017498964193e+03,1.620773659352884351e+03,1.794365313565966062e+03,2.062952036803291321e+03,1.887238190119669753e+03,1.828119222325377223e+03,1.630236859386666083e+03,1.642056037675242123e+03,1.965185776688651458e+03,2.473985522742808371e+03,1.541304445965114610e+03,2.205022940515371829e+03,1.689337830721904993e+03,1.922187482333125672e+03,1.764404672020595171e+03,2.402153890763752315e+03,1.403174571807173834e+03,2.004832239209521504e+03,1.700841165012850070e+03,1.972988325008043148e+03
2.108662520426176343e+03,1.808605761462396231e+03,1.910057470475681384e+03,1.985186598409059343e+03,1.922461930670716129e+03,2.064445199503409185e+03,1.665248120307140425e+03,1.392088177065125137e+03,1.757643821526966121e+03,2.484891270087437533e+03,1.875475740962574037e+03,2.173330505455356160e+03,1.928232268247018283e+03,2.002479450635559715e+03,1.744671418458672406e+03,2.449798134994430711e+03,1.529295282408795856e+03,1.999389882006332527e+03,1.748292064038453645e+03,2.034939224256365833e+03
2.314027082352849902e+03,2.300259977728110698e+03,2.324591805449489129e+03,2.377260250883319713e+03,2.402838795300767288e+03,2.727708555122543657e+03,2.423372143397900800e+03,2.515910357731582280e+03,2.457917839851611006e+03,1.946483456060516573e+03,2.525915827496231032e+03,1.907394084825294613e+03,2.701455995109217383e+03,2.507471557884192407e+03,2.543363144974263832e+03,1.779289753812909566e+03,2.552716552295531073e+03,2.376830348749596396e+03,2.413060096110178620e+03,2.245471188532649649e+03
2.276468800191785704e+03,2.441623877569641081e+03,2.324726749284230664e+03,2.434811797586527064e+03,2.457307086256955245e+03,2.615112045606429092e+03,2.322231762842764965e+03,2.521157717878020776e+03,2.489922760802185167e+03,2.524093816330390382e+03,2.605807410071192862e+03,2.401354231979128144e+03,2.654072262426423549e+03,2.185321043101988835e+03,2.673810585281112253e+03,2.597342688477076535e+03,2.573414168084076209e+03,2.184423071638976580e+03,2.576476887675204125e+03,2.235925698333410764e+03
2.028582083508163578e+03,1.564692819318293004e+03,1.870426914380780090e+03,2.198434728926811204e+03,1.966602132443504161e+03,9.812836938006635137e+02,1.666459649886621946e+03,1.928752766614269149e+03,2.140297527484817692e+03,2.535655850067025767e+03,1.829643643149361424e+03,2.368604115147240464e+03,1.570574813602804170e+03,1.718956570788475119e+03,2.212804948311245880e+03,2.492019774931069151e+03,1.924738295538935972e+03,2.063926783087729291e+03,2.078435182572221038e+03,1.958312039312438174e+03
2.067881528500612148e+03,1.723412078568469269e+03,1.851371761592156417e+03,2.129300337643298008e+03,2.018917501595482690e+03,2.053547317366976586e+03,1.929902418715612157e+03,1.851519707358418600e+03,2.024552292679981747e+03,2.528673172407739912e+03,1.499184485396284799e+03,2.232137056786692938e+03,2.034730866052332203e+03,2.121258487887371757e+03,1.931293424431295534e+03,2.338463366903420592e+03,1.654079123824895760e+03,2.191841863340042892e+03,1.579434318106862293e+03,2.159410905531176013e+03
