1.308621256713490235e+06
1.207399846376232337e+06
1.169724639203778002e+06
1.150876191270839190e+06
1.140633940783619648e+06
1.133090935642724158e+06
1.126182505581777776e+06
1.120197676482241368e+06
1.116236693467206322e+06
1.113813115379116265e+06
1.299239012379601598e+06
1.189375039472620701e+06
1.161445385323045775e+06
1.145059349237852497e+06
1.133938267744765617e+06
1.127276898258846486e+06
1.123139506171949208e+06
1.120328137993554585e+06
1.118328592487771297e+06
1.116730960602873936e+06
1.320668985863359412e+06
1.207247919807376340e+06
1.168742469124868512e+06
1.149434124214387964e+06
1.138510380720645655e+06
1.131881222228196915e+06
1.127452687801294727e+06
1.124280330805578735e+06
1.121734163563729962e+06
1.119571241926702205e+06
1.302125585520327557e+06
1.200557710690608481e+06
1.168083141424161615e+06
1.156026914974164916e+06
1.150056607858773321e+06
1.146537950003367383e+06
1.143236481618396938e+06
1.138731248095494928e+06
1.133770429345307406e+06
1.129845981403969694e+06
1.327145543940688018e+06
1.207272211041593459e+06
1.164823954513838748e+06
1.139595090226289583e+06
1.128382137558685848e+06
1.122440125360763865e+06
1.118526504761433695e+06
1.115898053779969225e+06
1.114100242396596586e+06
1.112866876059060451e+06
1.315098784539268119e+06
1.209414077027702704e+06
1.174201958712633466e+06
1.159456262432970572e+06
1.145773052654917818e+06
1.130924270532603143e+06
1.123949249441422289e+06
1.121310516894242493e+06
1.119777990761370864e+06
1.118590025201328099e+06
1.349268392650226597e+06
1.207597388893561903e+06
1.167074544478948927e+06
1.148934974827333121e+06
1.138626616380882682e+06
1.131345160957067274e+06
1.127116344383736374e+06
1.124389525677849073e+06
1.122394456641816534e+06
1.120886486644460121e+06
1.349107647791059921e+06
1.213135257605066290e+06
1.170377944887245540e+06
1.154040786258860026e+06
1.144452737585617928e+06
1.136678528866035398e+06
1.130088320473179920e+06
1.124542264289359329e+06
1.120314101202651393e+06
1.117653634115090827e+06
1.302107566897862824e+06
1.184972346747423522e+06
1.143084445968413260e+06
1.125261495024082717e+06
1.118603205470418092e+06
1.115758028889239067e+06
1.114090973364897771e+06
1.112965430308504030e+06
1.112180211320111295e+06
1.111615608101989143e+06
1.386692111115361797e+06
1.266344460958007257e+06
1.226500766346481629e+06
1.209734281616640510e+06
1.198925693250998389e+06
1.188768539476557169e+06
1.175235268282174133e+06
1.161718691182715120e+06
1.154227422964433208e+06
1.148415212395939743e+06
